event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,behavioural-classification,gps:hdop,gps:satellite-count,habitat,height-above-ellipsoid,manually-marked-outlier,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21076588518,true,2021-11-28 02:50:00.000,-95.1179,16.34492,,"W1",1.2,8,"",4.57,,"0.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588526,true,2021-12-03 02:49:00.000,-95.11769,16.34501,,"W1",4.2,5,"",22.32,,"0.7","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588504,true,2021-12-08 02:49:00.000,-95.11828,16.345,,"W1",3.6,6,"",12.58,,"0.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588513,true,2021-12-13 02:49:00.000,-95.11798,16.34481,,"W1",1.5,8,"",9.05,,"1.4","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588512,true,2021-12-18 02:49:00.000,-95.11799,16.34499,,"W1",1.6,7,"",3.37,,"1.4","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588528,true,2021-12-23 02:48:00.000,-95.11763,16.3451,,"W1",1.4,7,"",12.55,,"2.2","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588509,true,2021-12-28 02:48:00.000,-95.11806,16.34476,,"W1",1.2,7,"",48.18,,"6.6","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588527,true,2022-01-02 02:48:00.000,-95.11766,16.34465,,"W1",4.5,3,"",48.18,,"0.3","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588524,true,2022-01-07 02:47:00.000,-95.11782,16.34502,,"W1",1.2,7,"",11.93,,"6.9","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588505,true,2022-01-12 02:47:00.000,-95.11825,16.34491,,"W1",1.2,7,"",2.88,,"5.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588507,true,2022-01-17 02:47:00.000,-95.11815,16.34502,,"W1",2.0,7,"",6.92,,"3.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588503,true,2022-01-22 02:47:00.000,-95.11835,16.34501,,"W1",1.7,7,"",33.26,,"1.6","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588517,true,2022-01-27 02:46:00.000,-95.11791,16.34493,,"W1",1.9,7,"",37.7,,"4.3","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588515,true,2022-02-01 02:46:00.000,-95.11795,16.34494,,"W1",1.6,8,"",19.75,,"6.2","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588523,true,2022-02-05 02:46:00.000,-95.11782,16.34508,,"W1",1.8,6,"",-0.16,,"2.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588514,true,2022-02-09 02:45:00.000,-95.11797,16.34481,,"W1",1.3,7,"",5.8,,"11.6","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588521,true,2022-02-13 02:45:00.000,-95.11787,16.34464,,"W1",1.0,7,"",35.82,,"4.8","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588520,true,2022-02-17 02:45:00.000,-95.11788,16.34468,,"W1",1.1,8,"",34.0,,"1.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588448,true,2022-02-21 02:45:00.000,-95.4603,16.94753,,"LFW-2",1.4,7,"",790.21,,"9.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588438,true,2022-02-25 02:45:00.000,-95.51324,17.09455,,"W2",4.8,5,"",426.27,,"0.7","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588440,true,2022-03-01 02:44:00.000,-95.51226,17.09596,,"W2",1.4,6,"",357.33,,"6.5","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588439,true,2022-03-05 02:44:00.000,-95.51251,17.09573,,"W2",4.5,6,"",395.19,,"0.8","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588443,true,2022-03-09 02:44:00.000,-95.51153,17.09678,,"W2",3.1,5,"",394.15,,"2.9","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588442,true,2022-03-13 02:44:00.000,-95.51161,17.09654,,"W2",2.3,5,"",394.45,,"0.7","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588441,true,2022-03-17 02:43:00.000,-95.51178,17.0965,,"W2",5.5,3,"",394.45,,"0","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588444,true,2022-03-21 02:43:00.000,-95.51146,17.09635,,"W2",6.2,4,"",394.45,,"0","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588402,true,2022-03-25 02:43:00.000,-95.58377,17.2674,,"SM",1.4,6,"",938.75,,"1.2","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588380,true,2022-03-29 02:43:00.000,-96.17758,32.74451,,"SM",3.3,5,"",1557.36,,"20.7","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076588971,true,2022-04-02 02:42:00.000,-92.45304,35.10952,,"SM.stop1",2.6,6,"",120.15,,"2.6","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076589089,true,2022-04-06 02:42:00.000,-92.25423,34.97471,,"SM.stop1",14.0,3,"",163.46,,"0","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076589090,true,2022-04-10 02:42:00.000,-92.24863,34.98731,,"SM.stop1",1.0,7,"",121.5,,"2.7","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590158,true,2022-04-14 02:42:00.000,-86.16056,39.81333,,"SM",1.3,7,"",217.57,,"2.6","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590163,true,2022-04-18 02:42:00.000,-85.13655,39.3882,,"SM",1.2,8,"",795.67,,"1.2","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590171,true,2022-04-22 02:41:00.000,-84.77761,38.40683,,"SM.stop2",1.6,5,"",227.72,,"0.9","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590173,true,2022-04-26 02:41:00.000,-84.66045,38.38659,,"SM.stop2",1.2,9,"",708.31,,"1","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590353,true,2022-04-30 02:41:00.000,-82.41216,39.17446,,"B2",1.5,7,"",242.82,,"3.6","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590345,true,2022-05-04 02:41:00.000,-82.41438,39.17411,,"B2",1.6,3,"",242.82,,"0","gps","Antrostomus vociferus","1769","135292244","GPS tracking of eastern whip-poor-will"
21076590230,true,2023-07-15 00:55:46.000,-83.85787,41.5561,,"B1",1.4,6,"",182.12,,"2.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076590241,true,2023-08-31 23:53:02.000,-83.8563,41.55256,,"B1",4.5,5,"",15.95,,"4.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076590240,true,2023-09-05 23:52:43.000,-83.8564,41.55476,,"B1",2.0,5,"",15.96,,"0.7","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076590232,true,2023-09-10 23:52:20.000,-83.85711,41.5538,,"B1",1.9,6,"",195.02,,"1.4","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076590231,true,2023-09-15 23:52:06.000,-83.8573,41.55375,,"B1",1.2,7,"",158.65,,"4.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589517,true,2023-09-20 23:51:49.000,-90.85273,38.68023,,"Stop1",2.5,6,"MO",337.99,,"4","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589519,true,2023-09-25 23:51:30.000,-90.85057,38.68083,,"Stop1",1.3,8,"MO",184.4,,"3.9","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589091,true,2023-09-30 23:51:14.000,-92.2399,37.64843,,"FM",1.4,7,"",322.65,,"3.5","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076588666,true,2023-10-05 23:50:57.000,-94.32476,33.0631,,"FM",2.4,6,"",91.13,,"5.4","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076588230,true,2023-10-10 23:50:37.000,-97.81577,27.16424,,"FM",1.4,7,"",2.96,,"5.6","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589406,true,2023-10-20 23:50:04.000,-91.14675,16.80739,,"W1",1.5,5,"",429.84,,"1.5","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589416,true,2023-10-25 23:49:50.000,-91.14664,16.80769,,"W1",1.3,6,"",388.81,,"3","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589432,true,2023-10-30 23:49:31.000,-91.1463,16.80689,,"W1",2.1,6,"",351.29,,"1.1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589415,true,2023-11-04 23:49:12.000,-91.14665,16.80761,,"W1",1.1,7,"",378.94,,"1.1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589437,true,2023-11-08 23:49:01.000,-91.14614,16.80686,,"W1",5.4,3,"",378.94,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589413,true,2023-11-12 23:48:42.000,-91.14666,16.80685,,"W1",2.1,6,"",375.86,,"5.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589402,true,2023-11-16 23:48:28.000,-91.1469,16.80755,,"W1",1.3,8,"",387.8,,"1.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589423,true,2023-11-20 16:48:19.000,-91.14657,16.80688,,"Day",4.1,3,"",387.8,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589440,true,2023-11-20 23:48:16.000,-91.14568,16.80815,,"W1",3.0,3,"",387.8,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589434,true,2023-11-24 23:48:05.000,-91.14629,16.80734,,"W1",1.0,8,"",382.07,,"3.7","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589407,true,2023-11-28 23:47:47.000,-91.14674,16.80732,,"W1",1.0,8,"",383.08,,"2.6","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589435,true,2023-12-06 23:47:18.000,-91.14627,16.80706,,"W1",1.4,5,"",379.66,,"0.6","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589436,true,2023-12-09 23:47:06.000,-91.14619,16.80721,,"W1",1.2,6,"",335.72,,"1.1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589421,true,2023-12-11 16:46:59.000,-91.1466,16.80726,,"Day",1.2,7,"",390.44,,"6.4","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589439,true,2023-12-12 23:47:01.000,-91.14601,16.80735,,"W1",2.8,3,"",390.44,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589403,true,2023-12-15 23:46:48.000,-91.14689,16.80698,,"W1",5.6,4,"",390.44,,"0.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589458,true,2023-12-18 23:46:48.000,-91.088,16.76479,,"W1",1.7,3,"",395.24,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589409,true,2023-12-21 23:46:29.000,-91.14671,16.80746,,"W1",1.5,6,"",403.25,,"1.1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589438,true,2023-12-24 23:46:18.000,-91.14613,16.8073,,"W1",13.6,3,"",403.26,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589404,true,2023-12-27 23:46:07.000,-91.14682,16.80754,,"W1",3.8,3,"",403.25,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589411,true,2023-12-30 23:45:52.000,-91.14669,16.80695,,"W1",5.9,6,"",378.88,,"0.3","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589417,true,2024-01-01 16:45:48.000,-91.14664,16.80711,,"Day",1.3,6,"",380.67,,"5.7","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589428,true,2024-01-04 23:45:33.000,-91.14649,16.80732,,"W1",4.5,5,"",374.01,,"2.1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589410,true,2024-01-08 23:45:18.000,-91.1467,16.80721,,"W1",6.6,4,"",374.02,,"0.3","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589418,true,2024-01-12 23:45:07.000,-91.14663,16.80714,,"W1",1.3,5,"",372.56,,"0.1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589419,true,2024-01-16 23:44:50.000,-91.14661,16.80725,,"W1",2.9,4,"",372.56,,"0.4","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589424,true,2024-01-20 23:44:40.000,-91.14657,16.80713,,"W1",2.9,4,"",372.56,,"0.3","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589426,true,2024-01-22 16:44:31.000,-91.14656,16.80709,,"Day",1.9,6,"",369.49,,"1.6","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589425,true,2024-01-24 23:44:23.000,-91.14656,16.80765,,"W1",1.7,5,"",335.71,,"1","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589420,true,2024-01-28 23:44:10.000,-91.14661,16.80716,,"W1",1.4,6,"",365.84,,"0.5","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589429,true,2024-02-03 23:43:52.000,-91.14648,16.80731,,"W1",3.7,3,"",365.84,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589430,true,2024-02-06 23:43:41.000,-91.14646,16.80736,,"W1",2.0,5,"",383.46,,"1.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589422,true,2024-02-12 16:43:19.000,-91.14658,16.80715,,"Day",1.6,6,"",373.38,,"0.7","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589414,true,2024-02-12 23:43:20.000,-91.14666,16.80668,,"W1",2.1,6,"",341.31,,"10.6","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589427,true,2024-02-15 23:43:08.000,-91.1465,16.80708,,"W1",2.6,3,"",341.31,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589405,true,2024-02-18 23:42:54.000,-91.14676,16.80723,,"W1",1.7,7,"",394.74,,"5.4","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589401,true,2024-02-21 23:42:48.000,-91.14708,16.80728,,"W1",4.6,4,"",394.74,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589408,true,2024-02-24 23:42:34.000,-91.14673,16.80701,,"W1",2.6,6,"",393.01,,"0.8","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589448,false,2024-02-27 23:42:26.000,-91.13854,16.80971,true,"W1",98.5,4,"",393.05,,"0","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589431,true,2024-03-04 16:42:05.000,-91.14641,16.80722,,"Day",1.4,6,"",391.2,,"3.2","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076589433,true,2024-03-04 23:42:03.000,-91.14629,16.80722,,"W1",3.9,6,"",368.26,,"0.8","gps","Antrostomus vociferus","1769","137257717","GPS tracking of eastern whip-poor-will"
21076590384,true,2021-06-25 02:59:00.000,-82.39158,39.20478,,"B1",1.8,6,"",226.25,,"1.3","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590391,true,2021-08-19 02:56:00.000,-82.39119,39.20477,,"B1",2.0,7,"",252.48,,"4.7","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590383,true,2021-08-23 02:56:00.000,-82.39168,39.20323,,"B1",1.9,6,"",271.07,,"0.7","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590385,true,2021-08-27 02:56:00.000,-82.39146,39.20475,,"B1",1.3,8,"",250.48,,"2.7","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590397,true,2021-09-04 02:56:00.000,-82.39015,39.20236,,"B1",1.6,6,"",273.27,,"0.5","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590398,true,2021-09-08 02:56:00.000,-82.39014,39.2024,,"B1",1.3,8,"",279.95,,"3.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590396,true,2021-09-12 02:55:00.000,-82.39027,39.20189,,"B1",2.0,5,"",223.36,,"1.2","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590388,true,2021-09-16 02:55:00.000,-82.39137,39.20369,,"B1",1.3,7,"",234.25,,"2.3","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590386,true,2021-09-20 02:55:00.000,-82.3914,39.20369,,"B1",1.7,7,"",229.1,,"3.5","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590387,true,2021-09-24 02:55:00.000,-82.3914,39.20313,,"B1",2.6,7,"",255.62,,"0.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590028,true,2021-09-28 02:55:00.000,-88.22921,32.8132,,"FM",1.0,9,"",337.07,,"1.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588556,true,2021-10-02 02:54:00.000,-95.05255,30.11424,,"W1",1.0,8,"",9.4,,"3.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588549,true,2021-10-06 02:54:00.000,-95.05286,30.11291,,"W1",2.4,6,"",10.68,,"0.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588561,true,2021-10-10 02:54:00.000,-95.05231,30.11447,,"W1",1.7,6,"",4.77,,"2.7","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588564,true,2021-10-14 02:54:00.000,-95.05221,30.11466,,"W1",2.7,6,"",16.7,,"7.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588533,true,2021-10-18 02:54:00.000,-95.05436,30.11385,,"W1",7.2,4,"",16.7,,"0.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588570,true,2021-10-22 02:54:00.000,-95.05193,30.11464,,"W1",1.4,8,"",0.49,,"2.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588554,true,2021-10-26 02:53:00.000,-95.05258,30.11436,,"W1",2.3,5,"",1.94,,"0.6","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588560,true,2021-10-30 02:53:00.000,-95.05234,30.11394,,"W1",5.2,6,"",11.86,,"0.6","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588547,true,2021-11-03 02:53:00.000,-95.05296,30.11283,,"W1",3.3,5,"",11.9,,"0.2","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588534,true,2021-11-08 02:53:00.000,-95.05427,30.11396,,"W1",1.0,8,"",16.74,,"3.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588557,true,2021-11-13 02:53:00.000,-95.05251,30.11424,,"W1",1.0,7,"",20.21,,"2.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588551,true,2021-11-18 02:52:00.000,-95.05281,30.11349,,"W1",1.0,7,"",24.36,,"1.2","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588550,true,2021-11-23 02:52:00.000,-95.05281,30.11352,,"W1",1.3,6,"",22.54,,"0.7","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588558,true,2021-11-28 02:52:00.000,-95.05242,30.11442,,"W1",2.3,6,"",1.22,,"2.3","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588548,true,2021-12-03 02:52:00.000,-95.05296,30.11274,,"W1",1.8,8,"",18.66,,"1.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588540,true,2021-12-08 02:51:00.000,-95.05339,30.11435,,"W1",1.8,6,"",9.02,,"0.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588555,true,2021-12-13 02:51:00.000,-95.05256,30.11415,,"W1",1.2,7,"",7.2,,"4.5","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588541,true,2021-12-18 02:51:00.000,-95.05319,30.11424,,"W1",1.3,7,"",25.07,,"6.4","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588543,true,2021-12-23 02:51:00.000,-95.05306,30.11437,,"W1",1.0,8,"",18.77,,"0.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588537,true,2021-12-28 02:50:00.000,-95.05357,30.11427,,"W1",1.0,9,"",39.09,,"10.3","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588538,true,2022-01-02 02:50:00.000,-95.05353,30.11432,,"W1",1.0,7,"",15.54,,"15.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588553,true,2022-01-07 02:50:00.000,-95.05271,30.11334,,"W1",1.2,8,"",6.82,,"2.6","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588571,true,2022-01-12 02:50:00.000,-95.0514,30.11434,,"W1",12.7,3,"",6.83,,"0","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588569,true,2022-01-17 02:49:00.000,-95.05198,30.113,,"W1",1.7,7,"",27.16,,"1.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588552,true,2022-01-22 02:49:00.000,-95.05271,30.11432,,"W1",3.6,6,"",9.39,,"3","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588545,true,2022-01-27 02:49:00.000,-95.05298,30.11332,,"W1",1.4,7,"",62.37,,"7.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588542,true,2022-02-01 02:49:00.000,-95.05307,30.11286,,"W1",1.5,7,"",53.38,,"13","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588539,true,2022-02-05 02:49:00.000,-95.0535,30.11437,,"W1",1.3,6,"",15.7,,"2.5","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588546,true,2022-02-09 02:48:00.000,-95.05297,30.11438,,"W1",1.2,7,"",-0.24,,"7.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588536,true,2022-02-13 02:48:00.000,-95.0536,30.11445,,"W1",0.9,9,"",17.85,,"6.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588559,true,2022-02-17 02:48:00.000,-95.05236,30.11427,,"W1",1.8,6,"",52.0,,"1.6","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588565,true,2022-02-21 02:48:00.000,-95.05219,30.11416,,"W1",2.3,7,"",9.34,,"13.7","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588544,true,2022-02-25 02:48:00.000,-95.05303,30.11272,,"W1",1.8,5,"",14.67,,"0.9","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588563,true,2022-03-01 02:47:00.000,-95.05226,30.11451,,"W1",1.5,7,"",-0.38,,"5.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588562,true,2022-03-05 02:47:00.000,-95.0523,30.11439,,"W1",3.0,6,"",14.78,,"5.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588566,true,2022-03-09 02:47:00.000,-95.05214,30.11467,,"W1",2.1,6,"",0.41,,"3.5","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588535,true,2022-03-13 02:47:00.000,-95.05362,30.11271,,"W1",7.6,5,"",21.7,,"12.4","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588568,true,2022-03-17 02:47:00.000,-95.0521,30.11466,,"W1",4.9,5,"",22.75,,"2.1","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076588567,true,2022-03-21 02:47:00.000,-95.05213,30.11476,,"W1",2.3,5,"",16.15,,"8.6","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590159,true,2022-03-25 02:46:00.000,-85.63266,35.39021,,"SM",3.4,5,"",4486.37,,"55.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590424,true,2022-03-29 02:46:00.000,-82.02109,38.90136,,"SM",2.6,5,"",9999.74,,"9.6","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590392,true,2022-04-02 02:46:00.000,-82.39084,39.20208,,"B2",1.6,7,"",305.62,,"1.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590393,true,2022-04-06 02:46:00.000,-82.39081,39.20221,,"B2",1.6,5,"",320.7,,"1.8","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590401,true,2022-04-10 02:46:00.000,-82.38979,39.20225,,"B2",1.5,7,"",255.36,,"4.3","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
21076590389,true,2022-04-14 02:45:00.000,-82.39136,39.20234,,"B2",1.5,5,"",130.57,,"1.2","gps","Antrostomus vociferus","1778","135292229","GPS tracking of eastern whip-poor-will"
